Historic Center of Vienna;18,736 reviews;#1 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d1534524-Reviews-Historic_Center_of_Vienna-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Neighborhoods', 'Historic Walking Areas', 'Historic Sites'];The historic centre of Vienna is rich in beautiful architecture, including Baroque castles and gardens, as well as the late-19th-century Ringstrasse lined with grand buildings, monuments and parks.;[];As featured in Vienna, cosmopolitan city.;48.208591;16.369694;
Monumento funebre a Maria Cristina d'Austria;4 reviews;#219 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15128218-Reviews-Monumento_funebre_a_Maria_Cristina_d_Austria-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205189;16.368050;
Kriegsministerium;8 reviews;#220 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12337649-Reviews-Kriegsministerium-Vienna.html;['Sights & Landmarks', 'Government Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209911;16.382940;
Theresianischer Husar;6 reviews;#221 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010552-Reviews-Theresianischer_Husar-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209240;16.368500;
Barmherzigenkirche;8 reviews;#222 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d4545178-Reviews-Barmherzigenkirche-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.215111;16.380390;
Josef-von-Schemerl-Brucke;5 reviews;#223 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12956977-Reviews-Josef_von_Schemerl_Brucke-Vienna.html;['Sights & Landmarks', 'Bridges'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.228851;16.372740;
Marokkanerbrunnen;8 reviews;#224 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10783344-Reviews-Marokkanerbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.199116;16.379988;
Produktenborse;6 reviews;#225 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d4545179-Reviews-Produktenborse-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.214199;16.380159;
Stallburg;5 reviews;#226 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13559187-Reviews-Stallburg-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207531;16.368090;
Denkmal Hans Makart;10 reviews;#227 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386973-Reviews-Denkmal_Hans_Makart-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.205860;16.378639;
Pushkin Statue;11 reviews;#228 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d7597997-Reviews-Pushkin_Statue-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.145149;16.398661;
Mozartbrunnen;6 reviews;#229 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418266-Reviews-Mozartbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.195202;16.368340;
Denkmal Raphael Donner;6 reviews;#230 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418090-Reviews-Denkmal_Raphael_Donner-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201611;16.374250;
Jubilaumswarte;7 reviews;#231 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10638344-Reviews-Jubilaumswarte-Vienna.html;['Sights & Landmarks', 'Lookouts', 'Observation Decks & Towers'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.221275;16.265745;
Hohe Brucke Wien;11 reviews;#232 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10082367-Reviews-Hohe_Brucke_Wien-Vienna.html;['Sights & Landmarks', 'Bridges'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212769;16.368210;
Schubert Geburtshaus;39 reviews;#233 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d246609-Reviews-Schubert_Geburtshaus-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.227501;16.355200;
Alserkirche;3 reviews;#234 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15635923-Reviews-Alserkirche-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Churches & Cathedrals'];Closed NowHours Today: 7:00 AM - 6:00 PMSee all hours;['Sun - Sat', '7:00 AM - 6:00 PM'];;48.214680;16.352430;
Beethoven Pasqualatihaus;121 reviews;#235 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d4234324-Reviews-Beethoven_Pasqualatihaus-Vienna.html;['Sights & Landmarks', 'Historic Sites', 'Points of Interest & Landmarks'];As featured in City Break Vienna : the summer weekend;['Mon - Sat', '10:00 AM - 1:00 PM2:00 PM - 6:00 PM'];;48.212440;16.362289;
Haus Steiner;6 reviews;#236 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10167398-Reviews-Haus_Steiner-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.183891;16.283150;
Rubens Statue;4 reviews;#237 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418252-Reviews-Rubens_Statue-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200500;16.371519;
Liebenberg-Denkmal;5 reviews;#238 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d17391336-Reviews-Liebenberg_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212612;16.361530;
ORF Backstage;10 reviews;#239 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10485676-Reviews-ORF_Backstage-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.177299;16.289190;
Karl Lueger Monument;8 reviews;#240 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13748102-Reviews-Karl_Lueger_Monument-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.207470;16.379391;
Albert Schweitzer Haus;8 reviews;#241 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6912520-Reviews-Albert_Schweitzer_Haus-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.216869;16.356649;
Nouvel Tower;14 reviews;#242 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2248240-Reviews-Nouvel_Tower-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212688;16.379700;
Bundesministerium fur Justiz;3 reviews;#243 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552579-Reviews-Bundesministerium_fur_Justiz-Vienna.html;['Sights & Landmarks', 'Government Buildings', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205799;16.355869;
Sisi-Kapelle;8 reviews;#244 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10667203-Reviews-Sisi_Kapelle-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.261440;16.310680;
St. Ulrich Church;4 reviews;#245 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14971421-Reviews-St_Ulrich_Church-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Fountains', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204708;16.352949;
Herengasse Street;4 reviews;#246 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13786434-Reviews-Herengasse_Street-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Monument to Karl Renner;16 reviews;#247 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d9455739-Reviews-Monument_to_Karl_Renner-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209431;16.356119;
Haus Wittgenstein - Bulgarisches Kulturinstitut;17 reviews;#248 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2054287-Reviews-Haus_Wittgenstein_Bulgarisches_Kulturinstitut-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Closed todayHours Today: ClosedSee all hours;['Mon - Thu', '10:00 AM - 12:00 PM3:00 PM - 4:30 PM'];;48.203320;16.394440;
Dreimaderlhaus;4 reviews;#249 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12580936-Reviews-Dreimaderlhaus-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212219;16.362480;
Kirche zum heiligen Kreuz - Gardekirche;8 reviews;#250 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12949643-Reviews-Kirche_zum_heiligen_Kreuz_Gardekirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.197720;16.378929;
Denkmal Hans Canon;8 reviews;#251 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386940-Reviews-Denkmal_Hans_Canon-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.203190;16.377750;
Denkmal Papst Johannes Paul II.;4 reviews;#252 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418077-Reviews-Denkmal_Papst_Johannes_Paul_II-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.197720;16.378929;
Torture museum;97 reviews;#253 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2227975-Reviews-Torture_museum-Vienna.html;['Sights & Landmarks', 'Museums', 'Historic Sites', 'Specialty Museums'];Visit a historic WW2 bunker, face executioners or commiserate with your pilloried forefathers and watch the tortures in the dungeons. Middle Europe's biggest torture museum with more than 50 true-to-original exhibits combines information with scary...more;['Sun - Sat', '10:00 AM - 6:00 PM'];;48.197918;16.352671;
Franz Lehar Denkmal;14 reviews;#254 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12534325-Reviews-Franz_Lehar_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204067;16.378025;
Denkmal Furst zu Schwarzenberg;9 reviews;#255 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418112-Reviews-Denkmal_Furst_zu_Schwarzenberg-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201118;16.374090;
Elisabethinenkirche;7 reviews;#256 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6680958-Reviews-Elisabethinenkirche-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208641;16.209391;
Donauweibchenbrunnen;7 reviews;#257 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386995-Reviews-Donauweibchenbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.202820;16.381580;
Karmeliterkirche;9 reviews;#258 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d4545177-Reviews-Karmeliterkirche-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.215710;16.379589;
Denkmal Ferdinand Raimund;3 reviews;#259 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552566-Reviews-Denkmal_Ferdinand_Raimund-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205250;16.378481;
Werkbundsiedlung Wien;7 reviews;#260 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10081006-Reviews-Werkbundsiedlung_Wien-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.179901;16.269270;
La Note Bleue - Frederic Chopin Monument;20 reviews;#261 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d3781074-Reviews-La_Note_Bleue_Frederic_Chopin_Monument-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.186981;16.384291;
Deutschmeister-Denkmal;5 reviews;#262 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12099130-Reviews-Deutschmeister_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.216949;16.367990;
Mekhitarist Monastery of Vienna;2 reviews;#263 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15639239-Reviews-Mekhitarist_Monastery_of_Vienna-Vienna.html;['Museums', 'Sights & Landmarks', 'Sacred & Religious Sites', 'Specialty Museums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205952;16.354191;
Rochuskirche;10 reviews;#264 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10545549-Reviews-Rochuskirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.202522;16.391073;
Donaunixenbrunnen;3 reviews;#265 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14988601-Reviews-Donaunixenbrunnen-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211250;16.365641;
Mariensaule Maria Treu;2 reviews;#266 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983962-Reviews-Mariensaule_Maria_Treu-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210388;16.350071;
Altes Rathaus;6 reviews;#267 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010609-Reviews-Altes_Rathaus-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212067;16.371035;
Statue "Mutter und Kind";7 reviews;#268 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418205-Reviews-Statue_Mutter_und_Kind-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.199341;16.368629;
Maria vom Siege;6 reviews;#269 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14062797-Reviews-Maria_vom_Siege-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.191669;16.337481;
Vienna Peace Pagoda;8 reviews;#270 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d7204158-Reviews-Vienna_Peace_Pagoda-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.193539;16.450371;
Handelsakademie Wiener Kaufmannschaft;3 reviews;#271 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418196-Reviews-Handelsakademie_Wiener_Kaufmannschaft-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200890;16.370819;
Kletterwand am Flakturm;3 reviews;#272 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245448-Reviews-Kletterwand_am_Flakturm-Vienna.html;['Sights & Landmarks', 'Observation Decks & Towers'];Closed NowHours Today: 2:00 PM - 8:30 PMSee all hours;['Tue', '12:00 PM - 8:30 PM', 'Wed', '2:00 PM - 8:30 PM', 'Thu', '12:00 PM - 8:30 PM', 'Fri - Mon', '2:00 PM - 8:30 PM'];;48.205250;16.378481;
Statue Christopher Columbus;4 reviews;#273 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13419016-Reviews-Statue_Christopher_Columbus-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200890;16.370819;
Stock im Eisen;6 reviews;#274 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14073205-Reviews-Stock_im_Eisen-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207741;16.371950;
Heldendenkmal;2 reviews;#275 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13801091-Reviews-Heldendenkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205490;16.362350;
Zacherfabrik;5 reviews;#276 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8586548-Reviews-Zacherfabrik-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.243980;16.351641;
Denkmal Amdreas Zelinka;10 reviews;#277 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386972-Reviews-Denkmal_Amdreas_Zelinka-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.203590;16.380951;
Antonio Vivaldi Monument;8 reviews;#278 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13897884-Reviews-Antonio_Vivaldi_Monument-Vienna.html;['Sights & Landmarks', 'Monuments & Statues', 'Points of Interest & Landmarks'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.178299;16.308750;
Metternichpalais;7 reviews;#279 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12100893-Reviews-Metternichpalais-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.196079;16.382750;
Heiligen Geist Kirche;2 reviews;#280 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12339219-Reviews-Heiligen_Geist_Kirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206940;16.323280;
Habsburgwarte;3 reviews;#281 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12657111-Reviews-Habsburgwarte-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Observation Decks & Towers'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Palais Esterhazy;3 reviews;#282 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010573-Reviews-Palais_Esterhazy-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209599;16.366970;
Mozart Haus;37 reviews;#283 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15128349-Reviews-Mozart_Haus-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209862;16.369909;
Befreiung der Quelle Brunnen;5 reviews;#284 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13387022-Reviews-Befreiung_der_Quelle_Brunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204441;16.381479;
Haus zum heiligen Josef;3 reviews;#285 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552560-Reviews-Haus_zum_heiligen_Josef-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204121;16.355391;
Molker Bastei;6 reviews;#286 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d246429-Reviews-Molker_Bastei-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Palais Harrach;3 reviews;#287 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15190963-Reviews-Palais_Harrach-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211121;16.364820;
Denkmal Aron Menczer;4 reviews;#288 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010612-Reviews-Denkmal_Aron_Menczer-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212219;16.373110;
Statue Rauchfangkehrer;4 reviews;#289 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010546-Reviews-Statue_Rauchfangkehrer-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212528;16.368750;
Andromedabrunnen;2 reviews;#290 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010607-Reviews-Andromedabrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211830;16.370979;
Haus Scheu;4 reviews;#291 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10167397-Reviews-Haus_Scheu-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.183701;16.291040;
Sankt Maria Geburt;3 reviews;#292 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12937536-Reviews-Sankt_Maria_Geburt-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.174278;16.303310;
Rotenturmstrasse;7 reviews;#293 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15030139-Reviews-Rotenturmstrasse-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210621;16.374800;
